Currency,Buy,Sell,Day,Month,Year
NOR KRONER,12.99071583,13.03102383,8,11,2021
NOR KRONER,13.13436681,13.16256406,9,11,2021
NOR KRONER,13.11290493,13.13918368,10,11,2021
NOR KRONER,12.90575863,12.9339541,11,11,2021
NOR KRONER,12.85273713,12.87871044,12,11,2021
NOR KRONER,12.88005584,12.90755528,15,11,2021
NOR KRONER,12.93260845,12.95812524,16,11,2021
NOR KRONER,12.86667487,12.89411656,17,11,2021
NOR KRONER,12.82739619,12.85236107,18,11,2021
NOR KRONER,12.79026291,12.8158646,19,11,2021
NOR KRONER,12.57968697,12.60452351,22,11,2021
NOR KRONER,12.54186485,12.57504815,23,11,2021
NOR KRONER,12.58958513,12.6152707,24,11,2021
NOR KRONER,12.59066964,12.61550521,25,11,2021
NOR KRONER,12.51982407,12.54534135,26,11,2021
NOR KRONER,12.4538974,12.47828163,29,11,2021
NOR KRONER,12.39735649,12.42147344,30,11,2021
NOR KRONER,11.65453401,11.67711971,1,11,2022
NOR KRONER,11.75108787,11.77388219,2,11,2022
NOR KRONER,11.62150728,11.64400582,3,11,2022
NOR KRONER,11.44510261,11.46720158,4,11,2022
NOR KRONER,11.7832559,11.80724474,7,11,2022
NOR KRONER,11.83782913,11.86077986,8,11,2022
NOR KRONER,11.82501247,11.8487305,9,11,2022
NOR KRONER,11.8330887,11.85600499,10,11,2022
NOR KRONER,11.92555034,11.94866457,11,11,2022
NOR KRONER,12.19545256,12.21916264,14,11,2022
NOR KRONER,12.18384839,12.20959565,15,11,2022
NOR KRONER,12.25857659,12.28240836,16,11,2022
NOR KRONER,12.22559601,12.24934396,17,11,2022
NOR KRONER,11.98511921,12.00831941,18,11,2022
NOR KRONER,11.89868914,11.92168725,21,11,2022
NOR KRONER,11.9058346,11.93443056,22,11,2022
NOR KRONER,12.00652566,12.02974451,23,11,2022
NOR KRONER,12.32659236,12.35463432,24,11,2022
NOR KRONER,12.29292804,12.31800823,25,11,2022
NOR KRONER,12.33155382,12.35709108,28,11,2022
NOR KRONER,12.35340472,12.37736181,29,11,2022
NOR KRONER,12.24793365,12.27717311,30,11,2022
NOR KRONER,13.46954129,13.48984177,1,11,2023
NOR KRONER,13.55172036,13.57726524,2,11,2023
NOR KRONER,13.44174163,13.46314649,3,11,2023
NOR KRONER,13.68736462,13.71343794,6,11,2023
NOR KRONER,13.71135121,13.73310413,7,11,2023
NOR KRONER,13.54094269,13.56430819,8,11,2023
NOR KRONER,13.5457813,13.57083367,9,11,2023
NOR KRONER,13.50854752,13.53155668,10,11,2023
NOR KRONER,13.67282122,13.69454477,14,11,2023
NOR KRONER,13.62081348,13.64267138,15,11,2023
NOR KRONER,14.0636922,14.08610568,16,11,2023
NOR KRONER,13.89308212,13.91681244,17,11,2023
NOR KRONER,13.99827459,14.01937161,20,11,2023
NOR KRONER,14.20485397,14.22695095,21,11,2023
NOR KRONER,14.31039595,14.33347491,22,11,2023
NOR KRONER,14.18819285,14.21075322,23,11,2023
NOR KRONER,14.18266723,14.20519902,24,11,2023
NOR KRONER,14.21079006,14.23415584,27,11,2023
NOR KRONER,14.378753,14.40393227,28,11,2023
NOR KRONER,14.29736271,14.31926897,29,11,2023
NOR KRONER,14.36441791,14.38723972,30,11,2023
RWF,0.124807711,0.12352815,1,11,2017
RWF,0.12484312,0.123563447,2,11,2017
RWF,0.121706641,0.121215075,3,11,2017
RWF,0.124654784,0.123377002,6,11,2017
RWF,0.124581935,0.123304958,7,11,2017
RWF,0.124566749,0.123289883,8,11,2017
RWF,0.124546267,0.123276296,9,11,2017
RWF,0.121440673,0.121044834,10,11,2017
RWF,0.124458605,0.12318305,12,11,2017
RWF,0.124458156,0.123183,13,11,2017
RWF,0.124444738,0.123169891,14,11,2017
RWF,0.124538315,0.123262856,15,11,2017
RWF,0.121533874,0.121211826,16,11,2017
RWF,0.121461709,0.121162443,17,11,2017
RWF,0.121560077,0.121273554,20,11,2017
RWF,0.124388254,0.123114622,21,11,2017
RWF,0.121018773,0.120777778,22,11,2017
RWF,0.121027894,0.120100129,23,11,2017
RWF,0.123918201,0.122649161,24,11,2017
RWF,0.121408572,0.120312755,27,11,2017
RWF,0.120937228,0.120062015,29,11,2017
RWF,0.120780794,0.119945736,30,11,2017
RWF,0.115241994,0.114757451,1,11,2018
RWF,0.114860473,0.114399143,2,11,2018
RWF,0.114520398,0.114083356,5,11,2018
RWF,0.114555583,0.114143387,6,11,2018
RWF,0.114885137,0.114401797,7,11,2018
RWF,0.114826419,0.11434326,8,11,2018
RWF,0.114898284,0.1144276,9,11,2018
RWF,0.115169377,0.114698113,12,11,2018
RWF,0.115536821,0.115086702,13,11,2018
RWF,0.115742005,0.115336598,14,11,2018
RWF,0.116001414,0.115516001,15,11,2018
RWF,0.116313228,0.11582723,16,11,2018
RWF,0.116182841,0.115697189,19,11,2018
RWF,0.115834335,0.115363336,20,11,2018
RWF,0.115869889,0.115422618,21,11,2018
RWF,0.115284767,0.114860997,22,11,2018
RWF,0.11536685,0.114962713,23,11,2018
RWF,0.115370255,0.114984554,26,11,2018
RWF,0.115353383,0.114967705,27,11,2018
RWF,0.115564092,0.115221683,28,11,2018
RWF,0.115451797,0.114968469,29,11,2018
RWF,0.11537145,0.114888385,30,11,2018
RWF,0.114226157,0.111909469,1,11,2019
RWF,0.114187839,0.11187184,4,11,2019
RWF,0.114163347,0.1118552,5,11,2019
RWF,0.111260374,0.110256684,6,11,2019
RWF,0.110983488,0.110003146,7,11,2019
RWF,0.110805661,0.109852155,8,11,2019
RWF,0.11043805,0.109515571,11,11,2019
RWF,0.110317659,0.109423089,12,11,2019
RWF,0.110318721,0.109433784,13,11,2019
RWF,0.110836786,0.109066767,14,11,2019
RWF,0.10991835,0.109065744,15,11,2019
RWF,0.109755705,0.108949355,18,11,2019
RWF,0.10971459,0.108908462,19,11,2019
RWF,0.109524369,0.108766908,20,11,2019
RWF,0.109147603,0.108424033,21,11,2019
RWF,0.10899933,0.108301353,22,11,2019
RWF,0.110224352,0.108087663,25,11,2019
RWF,0.109659221,0.109005977,26,11,2019
RWF,0.110069455,0.109438817,27,11,2019
RWF,0.110166387,0.109564014,28,11,2019
RWF,0.110449865,0.109846493,29,11,2019
RWF,0.111421623,0.110951381,2,11,2020
RWF,0.111404508,0.110957383,3,11,2020
RWF,0.111397972,0.110984394,4,11,2020
RWF,0.111380742,0.110987995,5,11,2020
RWF,0.111388027,0.111026411,6,11,2020
RWF,0.111590394,0.11034094,9,11,2020
RWF,0.11134614,0.111055822,10,11,2020
RWF,0.111353107,0.111088235,11,11,2020
RWF,0.111394536,0.111157263,12,11,2020
RWF,0.111440463,0.109559563,13,11,2020
RWF,0.111496088,0.109650015,16,11,2020
RWF,0.111500542,0.109681939,17,11,2020
RWF,0.11150218,0.109708543,18,11,2020
RWF,0.111524291,0.109767662,19,11,2020
RWF,0.1115774,0.109841561,20,11,2020
RWF,0.111620125,0.109904227,23,11,2020
RWF,0.111687454,0.10998995,24,11,2020
RWF,0.111841278,0.110170263,25,11,2020
RWF,0.111951961,0.110311558,26,11,2020
RWF,0.112055767,0.11043689,27,11,2020
RWF,0.112099236,0.11050606,30,11,2020
RWF,0.109429108,0.108964821,1,11,2021
RWF,0.109456733,0.109013841,2,11,2021
RWF,0.10950774,0.109074394,3,11,2021
RWF,0.109569555,0.109155133,4,11,2021
RWF,0.109661096,0.109261822,5,11,2021
RWF,0.109694389,0.109307958,8,11,2021
RWF,0.109737149,0.109366782,9,11,2021
RWF,0.109757415,0.109411765,10,11,2021
RWF,0.109812352,0.109483852,11,11,2021
RWF,0.109822586,0.109524221,12,11,2021
RWF,0.109889793,0.109619377,15,11,2021
RWF,0.109935288,0.109679931,16,11,2021
RWF,0.109963086,0.109717416,17,11,2021
RWF,0.110044253,0.109812572,18,11,2021
RWF,0.110101247,0.10988466,19,11,2021
RWF,0.110140224,0.106812325,22,11,2021
RWF,0.110158625,0.106845938,23,11,2021
RWF,0.110211602,0.106904762,24,11,2021
RWF,0.110192536,0.106918768,25,11,2021
RWF,0.110178163,0.106938375,26,11,2021
RWF,0.110215269,0.106994398,29,11,2021
RWF,0.110237962,0.107036415,30,11,2021
RWF,0.11411768,0.113345245,1,11,2022
RWF,0.11409403,0.11337823,2,11,2022
RWF,0.114069952,0.113413964,3,11,2022
RWF,0.114049278,0.113455195,4,11,2022
RWF,0.114075059,0.113493678,7,11,2022
RWF,0.114105493,0.113562397,8,11,2022
RWF,0.114136029,0.113617372,9,11,2022
RWF,0.114135247,0.113680594,10,11,2022
RWF,0.114107095,0.113721825,11,11,2022
RWF,0.114100329,0.113763057,14,11,2022
RWF,0.114132208,0.113829027,15,11,2022
RWF,0.114125107,0.113859263,16,11,2022
RWF,0.117020611,0.114955634,17,11,2022
RWF,0.117071905,0.114876024,18,11,2022
RWF,0.114111714,0.111907717,21,11,2022
RWF,0.114156731,0.11195089,22,11,2022
RWF,0.114143893,0.112002159,23,11,2022
RWF,0.114134551,0.112045332,24,11,2022
RWF,0.114149251,0.112091203,25,11,2022
RWF,0.114149203,0.112142472,28,11,2022
RWF,0.114183335,0.112180248,29,11,2022
RWF,0.114173569,0.112245008,30,11,2022
RWF,0.123809906,0.121943727,1,11,2023
RWF,0.123870765,0.122004745,2,11,2023
RWF,0.12399723,0.12213003,3,11,2023
RWF,0.124651591,0.122567713,6,11,2023
RWF,0.124736421,0.122651235,7,11,2023
RWF,0.12417363,0.121577925,8,11,2023
RWF,0.124239933,0.122371556,9,11,2023
RWF,0.124304408,0.122435976,10,11,2023
RWF,0.124278755,0.122412981,14,11,2023
RWF,0.124343906,0.121731175,15,11,2023
RWF,0.12441867,0.122552181,16,11,2023
RWF,0.124358291,0.122494944,17,11,2023
RWF,0.12452273,0.122494195,20,11,2023
RWF,0.124969942,0.122728895,21,11,2023
RWF,0.124441951,0.121835644,22,11,2023
RWF,0.124463324,0.12185847,23,11,2023
RWF,0.124557863,0.122695922,24,11,2023
RWF,0.124742523,0.122688941,27,11,2023
RWF,0.124406164,0.122550395,28,11,2023
RWF,0.124350904,0.122497789,29,11,2023
RWF,0.124606666,0.122427268,30,11,2023
SA RAND,7.33758557,7.354347103,1,11,2017
SA RAND,7.380440035,7.402578176,2,11,2017
SA RAND,7.400768998,7.417699295,3,11,2017
SA RAND,7.309652592,7.331530823,6,11,2017
SA RAND,7.274630325,7.294220884,7,11,2017
SA RAND,7.312864691,7.32989515,8,11,2017
SA RAND,7.302865171,7.332104605,9,11,2017
SA RAND,7.247432306,7.265253693,10,11,2017
SA RAND,7.2203,7.2371,12,11,2017
SA RAND,7.220284057,7.237066612,13,11,2017
SA RAND,7.113180817,7.12942717,14,11,2017
SA RAND,7.189655904,7.206039494,15,11,2017
SA RAND,7.218557705,7.23717633,16,11,2017
SA RAND,7.215616804,7.234233523,17,11,2017
SA RAND,7.384512149,7.403184557,20,11,2017
SA RAND,7.364399001,7.385198268,21,11,2017
SA RAND,7.36843983,7.385345658,22,11,2017
SA RAND,7.456296553,7.478508947,23,11,2017
SA RAND,7.424640073,7.445732255,24,11,2017
SA RAND,7.39899388,7.416196856,27,11,2017
SA RAND,7.540262118,7.562433449,29,11,2017
SA RAND,7.548062617,7.56546521,30,11,2017
SA RAND,6.886952475,6.904846663,1,11,2018
SA RAND,6.970066186,6.989198113,2,11,2018
SA RAND,7.077358272,7.094097695,5,11,2018
SA RAND,7.140515627,7.161153359,6,11,2018
SA RAND,7.20744126,7.230218578,7,11,2018
SA RAND,7.270842818,7.287645516,8,11,2018
SA RAND,7.17786415,7.19953928,9,11,2018
SA RAND,7.152100912,7.169543791,12,11,2018
SA RAND,7.125269206,7.144117845,13,11,2018
SA RAND,7.10807868,7.124556388,14,11,2018
SA RAND,7.181064497,7.19880601,15,11,2018
SA RAND,7.266803551,7.296326117,16,11,2018
SA RAND,7.259442502,7.288949472,19,11,2018
SA RAND,7.291166279,7.316687799,20,11,2018
SA RAND,7.306947496,7.324710865,21,11,2018
SA RAND,7.330241382,7.357975219,22,11,2018
SA RAND,7.426057065,7.448242246,23,11,2018
SA RAND,7.376196721,7.395883658,26,11,2018
SA RAND,7.39146657,7.409922929,27,11,2018
SA RAND,7.424577268,7.44169227,28,11,2018
SA RAND,7.354879294,7.37288095,29,11,2018
SA RAND,7.520514201,7.546275874,30,11,2018
SA RAND,6.810477275,6.826850089,1,11,2019
SA RAND,6.9514,6.9692,4,11,2019
SA RAND,6.980515798,6.997986022,5,11,2019
SA RAND,6.985931909,7.001933295,6,11,2019
SA RAND,6.930277485,6.948107524,7,11,2019
SA RAND,6.967902793,6.983440376,8,11,2019
SA RAND,6.863441661,6.879844617,11,11,2019
SA RAND,6.868418496,6.886375671,12,11,2019
SA RAND,6.852941767,6.869741564,13,11,2019
SA RAND,6.828209272,6.844164132,14,11,2019
SA RAND,6.859942187,6.879829149,15,11,2019
SA RAND,6.928546452,6.944983674,18,11,2019
SA RAND,6.876184196,6.894345007,19,11,2019
SA RAND,6.881326424,6.901864629,20,11,2019
SA RAND,6.838025995,6.853827872,21,11,2019
SA RAND,6.830288876,6.846088142,22,11,2019
SA RAND,6.897841237,6.915201197,25,11,2019
SA RAND,6.909495637,6.925589556,26,11,2019
SA RAND,6.897001531,6.91654259,27,11,2019
SA RAND,6.963325309,6.984040835,28,11,2019
SA RAND,6.970286231,6.986656975,29,11,2019
SA RAND,6.695424386,6.714106712,2,11,2020
SA RAND,6.705489865,6.723503345,3,11,2020
SA RAND,6.718930669,6.740696427,4,11,2020
SA RAND,6.773418729,6.789636573,5,11,2020
SA RAND,6.893341592,6.913633861,6,11,2020
SA RAND,6.901075911,6.916830166,9,11,2020
SA RAND,7.061411175,7.079164397,10,11,2020
SA RAND,7.02985675,7.045045997,11,11,2020
SA RAND,6.966878847,6.984047155,12,11,2020
SA RAND,6.940992946,6.956783707,13,11,2020
SA RAND,7.051470683,7.068927867,16,11,2020
SA RAND,7.085166584,7.105716587,17,11,2020
SA RAND,7.092410549,7.108915396,18,11,2020
SA RAND,7.036479244,7.057275582,19,11,2020
SA RAND,7.051437997,7.071185197,20,11,2020
SA RAND,7.120142324,7.135580356,23,11,2020
SA RAND,7.132150724,7.147933006,24,11,2020
SA RAND,7.12934688,7.149328926,25,11,2020
SA RAND,7.190304618,7.209309949,26,11,2020
SA RAND,7.215632712,7.231377495,27,11,2020
SA RAND,7.198408441,7.21750291,30,11,2020
SA RAND,7.301497011,7.318145335,1,11,2021
SA RAND,7.195120884,7.209275323,2,11,2021
SA RAND,7.193671349,7.210286155,3,11,2021
SA RAND,7.273633496,7.298762927,4,11,2021
SA RAND,7.308722748,7.324624825,5,11,2021
SA RAND,7.30203994,7.322139833,8,11,2021
SA RAND,7.469008118,7.495095179,9,11,2021
SA RAND,7.444913643,7.459599397,10,11,2021
SA RAND,7.239352609,7.266591066,11,11,2021
SA RAND,7.312894784,7.329153354,12,11,2021
SA RAND,7.302708164,7.322944868,15,11,2021
SA RAND,7.362425596,7.377723978,16,11,2021
SA RAND,7.340064716,7.360423637,17,11,2021
SA RAND,7.222461603,7.237271178,18,11,2021
SA RAND,7.173041051,7.187036526,19,11,2021
SA RAND,7.125934237,7.139866623,22,11,2021
SA RAND,7.070493997,7.096336877,23,11,2021
SA RAND,7.067749654,7.093742115,24,11,2021
SA RAND,7.086881416,7.102017346,25,11,2021
SA RAND,7.084379775,7.101613326,26,11,2021
SA RAND,6.925502574,6.939671198,29,11,2021
SA RAND,6.957300687,6.971364592,30,11,2021
SA RAND,6.60365423,6.617246528,1,11,2022
SA RAND,6.690345996,6.705554501,2,11,2022
SA RAND,6.656187124,6.672646991,3,11,2022
SA RAND,6.5833546,6.597778558,4,11,2022
SA RAND,6.766982358,6.782133096,7,11,2022
SA RAND,6.8293428,6.846355228,8,11,2022
SA RAND,6.814380265,6.829763662,9,11,2022
SA RAND,6.83172808,6.845267702,10,11,2022
SA RAND,6.959799637,6.977225018,11,11,2022
SA RAND,7.044192877,7.057522855,14,11,2022
SA RAND,7.04403838,7.061731371,15,11,2022
SA RAND,7.062574595,7.081352779,16,11,2022
SA RAND,7.060029761,7.074401632,17,11,2022
SA RAND,6.956106191,6.973483833,18,11,2022
SA RAND,7.040739966,7.056479353,21,11,2022
SA RAND,7.046506706,7.060950803,22,11,2022
SA RAND,7.062212738,7.0763203,23,11,2022
SA RAND,7.20825189,7.224490732,24,11,2022
SA RAND,7.172131501,7.186824978,25,11,2022
SA RAND,7.136993876,7.151427193,28,11,2022
SA RAND,7.152929615,7.165719084,29,11,2022
SA RAND,7.213689466,7.229488456,30,11,2022
SA RAND,8.017404838,8.032370738,1,11,2023
SA RAND,8.153753402,8.166248697,2,11,2023
SA RAND,8.090315958,8.102163499,3,11,2023
SA RAND,8.27216955,8.288295373,6,11,2023
SA RAND,8.249707873,8.267390194,7,11,2023
SA RAND,8.210685209,8.2235487,8,11,2023
SA RAND,8.194834836,8.210901108,9,11,2023
SA RAND,8.124620072,8.136473918,10,11,2023
SA RAND,8.099098771,8.115274952,14,11,2023
SA RAND,8.106009979,8.121022911,15,11,2023
SA RAND,8.369055207,8.386992844,16,11,2023
SA RAND,8.270844533,8.288567823,17,11,2023
SA RAND,8.30165475,8.316869369,20,11,2023
SA RAND,8.26585022,8.278048981,21,11,2023
SA RAND,8.290847949,8.305066792,22,11,2023
SA RAND,8.186221914,8.199282869,23,11,2023
SA RAND,8.113455557,8.130776783,24,11,2023
SA RAND,8.077375389,8.090642066,27,11,2023
SA RAND,8.201739824,8.2189081,28,11,2023
SA RAND,8.179248642,8.192746898,29,11,2023
SA RAND,8.275970216,8.293511849,30,11,2023
SAUDI RIYAL,27.63778898,27.69259486,1,11,2017
SAUDI RIYAL,27.64963988,27.7044464,2,11,2017
SAUDI RIYAL,27.63482625,27.68963198,3,11,2017
SAUDI RIYAL,27.61482785,27.66963251,6,11,2017
SAUDI RIYAL,27.60297695,27.65851852,7,11,2017
SAUDI RIYAL,27.59706595,27.65186528,8,11,2017
SAUDI RIYAL,27.59632533,27.6496433,9,11,2017
SAUDI RIYAL,27.59380721,27.64934361,10,11,2017
SAUDI RIYAL,27.5905,27.6453,12,11,2017
SAUDI RIYAL,27.59054848,27.64534746,13,11,2017
SAUDI RIYAL,27.5918816,27.64815506,14,11,2017
SAUDI RIYAL,27.61705847,27.67333612,15,11,2017
SAUDI RIYAL,27.63334874,27.68815293,16,11,2017
SAUDI RIYAL,27.62209068,27.67837037,17,11,2017
SAUDI RIYAL,27.64742131,27.70296496,20,11,2017
SAUDI RIYAL,27.59705631,27.65185857,21,11,2017
SAUDI RIYAL,27.53439633,27.58919524,22,11,2017
SAUDI RIYAL,27.54002536,27.59482457,23,11,2017
SAUDI RIYAL,27.50816972,27.56223372,24,11,2017
SAUDI RIYAL,27.53039676,27.58223265,27,11,2017
SAUDI RIYAL,27.53128555,27.5860843,29,11,2017
SAUDI RIYAL,27.50462173,27.56088889,30,11,2017
SAUDI RIYAL,27.17770551,27.23464887,1,11,2018
SAUDI RIYAL,27.09501509,27.14978035,2,11,2018
SAUDI RIYAL,27.02022222,27.07426168,5,11,2018
SAUDI RIYAL,27.03299893,27.0892023,6,11,2018
SAUDI RIYAL,27.11724841,27.17128901,7,11,2018
SAUDI RIYAL,27.10541827,27.16162936,8,11,2018
SAUDI RIYAL,27.12468826,27.18089991,9,11,2018
SAUDI RIYAL,27.19026208,27.24430463,12,11,2018
SAUDI RIYAL,27.28310807,27.33788335,13,11,2018
SAUDI RIYAL,27.34162105,27.39566764,14,11,2018
SAUDI RIYAL,27.40020137,27.45570156,15,11,2018
SAUDI RIYAL,27.47913816,27.53537561,16,11,2018
SAUDI RIYAL,27.45057106,27.50680396,19,11,2018
SAUDI RIYAL,27.37136038,27.42685383,20,11,2018
SAUDI RIYAL,27.38542583,27.4409204,21,11,2018
SAUDI RIYAL,27.25290052,27.30838597,22,11,2018
SAUDI RIYAL,27.2748538,27.33179341,23,11,2018
SAUDI RIYAL,27.28294377,27.33843311,26,11,2018
SAUDI RIYAL,27.278219,27.33297797,27,11,2018
SAUDI RIYAL,27.33993722,27.39616282,28,11,2018
SAUDI RIYAL,27.31831912,27.37454242,29,11,2018
SAUDI RIYAL,27.30395641,27.36017818,30,11,2018
SAUDI RIYAL,27.51157524,27.56480439,1,11,2019
SAUDI RIYAL,27.5086,27.5618,4,11,2019
SAUDI RIYAL,27.51016362,27.56182415,5,11,2019
SAUDI RIYAL,27.48773464,27.54096252,6,11,2019
SAUDI RIYAL,27.4245257,27.47931875,7,11,2019
SAUDI RIYAL,27.38761291,27.44083687,8,11,2019
SAUDI RIYAL,27.30297004,27.35921569,11,11,2019
SAUDI RIYAL,27.28064108,27.33542792,12,11,2019
SAUDI RIYAL,27.28185262,27.33955258,13,11,2019
SAUDI RIYAL,27.19703992,27.2518223,14,11,2019
SAUDI RIYAL,27.19155017,27.24633225,15,11,2019
SAUDI RIYAL,27.1610844,27.21803922,18,11,2019
SAUDI RIYAL,27.15233762,27.20711761,19,11,2019
SAUDI RIYAL,27.11704632,27.17182444,20,11,2019
SAUDI RIYAL,27.03156297,27.08633652,21,11,2019
SAUDI RIYAL,27.00097718,27.0557491,22,11,2019
SAUDI RIYAL,27.05189057,27.10666667,25,11,2019
SAUDI RIYAL,27.17737407,27.23215686,26,11,2019
SAUDI RIYAL,27.28528988,27.34007843,27,11,2019
SAUDI RIYAL,27.3165039,27.37129412,28,11,2019
SAUDI RIYAL,27.38693152,27.44318913,29,11,2019
SAUDI RIYAL,28.99220162,29.04707827,2,11,2020
SAUDI RIYAL,28.99377008,29.04864682,3,11,2020
SAUDI RIYAL,28.99773539,29.05493051,4,11,2020
SAUDI RIYAL,29.00099595,29.05587161,5,11,2020
SAUDI RIYAL,29.01026032,29.06513501,6,11,2020
SAUDI RIYAL,29.01355391,29.06842878,9,11,2020
SAUDI RIYAL,29.01794536,29.07282047,10,11,2020
SAUDI RIYAL,29.0264146,29.08129015,11,11,2020
SAUDI RIYAL,29.04290222,29.09855157,12,11,2020
SAUDI RIYAL,29.0651535,29.12003112,13,11,2020
SAUDI RIYAL,29.08682308,29.14387171,16,11,2020
SAUDI RIYAL,29.09761889,29.15249824,17,11,2020
SAUDI RIYAL,29.10390061,29.16111141,18,11,2020
SAUDI RIYAL,29.11958395,29.17679685,19,11,2020
SAUDI RIYAL,29.14074202,29.19562513,20,11,2020
SAUDI RIYAL,29.15736725,29.21225126,23,11,2020
SAUDI RIYAL,29.18010932,29.23499453,24,11,2020
SAUDI RIYAL,29.22794608,29.28283384,25,11,2020
SAUDI RIYAL,29.26543128,29.32032104,26,11,2020
SAUDI RIYAL,29.29868174,29.35357328,27,11,2020
SAUDI RIYAL,29.31468738,29.37192476,30,11,2020
SAUDI RIYAL,29.6305299,29.68543181,1,11,2021
SAUDI RIYAL,29.64306941,29.69797053,2,11,2021
SAUDI RIYAL,29.6587445,29.71364499,3,11,2021
SAUDI RIYAL,29.68386352,29.74035711,4,11,2021
SAUDI RIYAL,29.71129267,29.7661989,5,11,2021
SAUDI RIYAL,29.72383835,29.77874524,8,11,2021
SAUDI RIYAL,29.74221283,29.79950873,9,11,2021
SAUDI RIYAL,29.75603253,29.81094846,10,11,2021
SAUDI RIYAL,29.77484387,29.82975934,11,11,2021
SAUDI RIYAL,29.7858225,29.84073856,12,11,2021
SAUDI RIYAL,29.81170072,29.86661815,15,11,2021
SAUDI RIYAL,29.8273734,29.8822902,16,11,2021
SAUDI RIYAL,29.83597662,29.89089096,17,11,2021
SAUDI RIYAL,29.85787267,29.9151733,18,11,2021
SAUDI RIYAL,29.87986269,29.93477644,19,11,2021
SAUDI RIYAL,29.89788366,29.9527969,22,11,2021
SAUDI RIYAL,29.90649516,29.9614074,23,11,2021
SAUDI RIYAL,29.92136479,29.97627489,24,11,2021
SAUDI RIYAL,29.9236895,29.98099432,25,11,2021
SAUDI RIYAL,29.93077279,29.98568339,26,11,2021
SAUDI RIYAL,29.94645279,30.00136423,29,11,2021
SAUDI RIYAL,29.95821279,30.01312486,30,11,2021
SAUDI RIYAL,32.27232884,32.33415272,1,11,2022
SAUDI RIYAL,32.27742607,32.33924308,2,11,2022
SAUDI RIYAL,32.28759909,32.34941881,3,11,2022
SAUDI RIYAL,32.29418181,32.35254991,4,11,2022
SAUDI RIYAL,32.31029275,32.37211851,7,11,2022
SAUDI RIYAL,32.33415772,32.39168721,8,11,2022
SAUDI RIYAL,32.33604326,32.3926868,9,11,2022
SAUDI RIYAL,32.34629312,32.40809557,10,11,2022
SAUDI RIYAL,32.36232791,32.42414284,11,11,2022
SAUDI RIYAL,32.37406133,32.43587938,14,11,2022
SAUDI RIYAL,32.4014522,32.46156639,15,11,2022
SAUDI RIYAL,32.41437056,32.47622402,16,11,2022
SAUDI RIYAL,32.42163539,32.48347926,17,11,2022
SAUDI RIYAL,32.43666182,32.49851298,18,11,2022
SAUDI RIYAL,32.44996323,32.51181793,21,11,2022
SAUDI RIYAL,32.46507319,32.52693685,22,11,2022
SAUDI RIYAL,32.47734848,32.53921047,23,11,2022
SAUDI RIYAL,32.49159619,32.55346526,24,11,2022
SAUDI RIYAL,32.50316887,32.56503772,25,11,2022
SAUDI RIYAL,32.52668816,32.58424328,28,11,2022
SAUDI RIYAL,32.53158555,32.59520175,29,11,2022
SAUDI RIYAL,32.54343897,32.60964844,30,11,2022
SAUDI RIYAL,40.14258634,40.19803843,1,11,2023
SAUDI RIYAL,40.18520725,40.24066309,2,11,2023
SAUDI RIYAL,40.23851784,40.29397652,3,11,2023
SAUDI RIYAL,40.2656678,40.32435111,6,11,2023
SAUDI RIYAL,40.29418037,40.34964202,7,11,2023
SAUDI RIYAL,40.32504645,40.38051123,8,11,2023
SAUDI RIYAL,40.36796656,40.42343658,9,11,2023
SAUDI RIYAL,40.41040036,40.46587708,10,11,2023
SAUDI RIYAL,40.45489903,40.51686275,14,11,2023
SAUDI RIYAL,40.48185515,40.53734012,15,11,2023
SAUDI RIYAL,40.53136293,40.58685498,16,11,2023
SAUDI RIYAL,40.53355109,40.64640586,17,11,2023
SAUDI RIYAL,40.59253287,40.64802818,20,11,2023
SAUDI RIYAL,40.61938325,40.67487703,21,11,2023
SAUDI RIYAL,40.64653029,40.70202404,22,11,2023
SAUDI RIYAL,40.68338616,40.73888187,23,11,2023
SAUDI RIYAL,40.71415017,40.77399298,24,11,2023
SAUDI RIYAL,40.7355019,40.80078431,27,11,2023
SAUDI RIYAL,40.75788206,40.81338175,28,11,2023
SAUDI RIYAL,40.78110395,40.8366034,29,11,2023
SAUDI RIYAL,40.79810204,40.85359352,30,11,2023
SINGAPORE DOLLAR,76.03990903,76.22577804,1,11,2017
SINGAPORE DOLLAR,76.24591503,76.42106984,2,11,2017
SINGAPORE DOLLAR,76.16586234,76.33528552,3,11,2017
SINGAPORE DOLLAR,76.09396685,76.26333154,6,11,2017
SINGAPORE DOLLAR,75.86065107,76.0295004,7,11,2017
SINGAPORE DOLLAR,75.87827546,76.04719187,8,11,2017
SINGAPORE DOLLAR,75.98207149,76.15276656,9,11,2017
SINGAPORE DOLLAR,75.98629466,76.14991065,10,11,2017
SINGAPORE DOLLAR,76.0946,76.2641,12,11,2017
SINGAPORE DOLLAR,76.09464748,76.2641494,13,11,2017
SINGAPORE DOLLAR,76.01447856,76.17817288,14,11,2017
SINGAPORE DOLLAR,76.13214096,76.31280078,15,11,2017
SINGAPORE DOLLAR,76.47857067,76.64312896,16,11,2017
SINGAPORE DOLLAR,76.3460011,76.50467228,17,11,2017
SINGAPORE DOLLAR,76.48365338,76.64248535,20,11,2017
SINGAPORE DOLLAR,76.31055076,76.48056641,21,11,2017
SINGAPORE DOLLAR,76.24409333,76.40868474,22,11,2017
SINGAPORE DOLLAR,76.62742868,76.80429799,23,11,2017
